epoch,lr-AdamW,step,train_acc,train_f1_macro,train_loss,val_acc,val_f1_macro,val_f1_weighted,val_loss
11,,539,0.8277778029441833,0.8135582804679871,0.0455607995390892,,,,
,0.0073588805249551505,540,,,,,,,
12,,584,,,,0.6777777671813965,0.5913771390914917,0.7222508192062378,0.09047120064496994
12,,584,0.8347222208976746,0.8242206573486328,0.04413001611828804,,,,
,0.0073588805249551505,585,,,,,,,
13,,629,,,,0.6277777552604675,0.5534229874610901,0.6790308356285095,0.09514302015304565
13,,629,0.8472222089767456,0.8393588066101074,0.040245361626148224,,,,
,0.0073588805249551505,630,,,,,,,
14,,674,,,,0.7222222089767456,0.6168549060821533,0.7598459720611572,0.0894247442483902
14,,674,0.8416666388511658,0.8256543874740601,0.04105105251073837,,,,
,0.0073588805249551505,675,,,,,,,
15,,719,,,,0.6555555462837219,0.5675122737884521,0.7060104608535767,0.08945807069540024
15,,719,0.8500000238418579,0.8317878246307373,0.04056578502058983,,,,
,0.0073588805249551505,720,,,,,,,
16,,764,,,,0.7777777910232544,0.6618672609329224,0.8040935397148132,0.0851387158036232
16,,764,0.8847222328186035,0.8835594058036804,0.03452476114034653,,,,
,0.0073588805249551505,765,,,,,,,
17,,809,,,,0.699999988079071,0.6129972338676453,0.7387314438819885,0.08569404482841492
17,,809,0.8694444298744202,0.8593577146530151,0.03829042613506317,,,,
,0.0073588805249551505,810,,,,,,,
18,,854,,,,0.7277777791023254,0.6263518333435059,0.7663851976394653,0.0796106830239296
18,,854,0.8833333253860474,0.8787001967430115,0.03524022176861763,,,,
,0.0073588805249551505,855,,,,,,,
19,,899,,,,0.6666666865348816,0.5881030559539795,0.710396945476532,0.09024158865213394
19,,899,0.8930555582046509,0.8910095691680908,0.03276364132761955,,,,
,0.0073588805249551505,900,,,,,,,
20,,944,,,,0.644444465637207,0.5955296754837036,0.6845399737358093,0.10789241641759872
20,,944,0.8888888955116272,0.8820997476577759,0.03539329767227173,,,,
,0.0073588805249551505,945,,,,,,,
21,,989,,,,0.7944444417953491,0.6664868593215942,0.8171242475509644,0.07700184732675552
21,,989,0.8958333134651184,0.8931422829627991,0.031709738075733185,,,,
,0.0073588805249551505,990,,,,,,,
22,,1034,,,,0.7888888716697693,0.6780261993408203,0.8131651878356934,0.08403823524713516
22,,1034,0.8888888955116272,0.8893994092941284,0.029897581785917282,,,,
,0.0073588805249551505,1035,,,,,,,
23,,1079,,,,0.7611111402511597,0.6634969711303711,0.7899879813194275,0.08200374990701675
23,,1079,0.9069444537162781,0.9078511595726013,0.031658295542001724,,,,
,0.0073588805249551505,1080,,,,,,,
24,,1124,,,,0.7944444417953491,0.6715941429138184,0.818686842918396,0.08327525854110718
24,,1124,0.8972222208976746,0.8861888647079468,0.03341589868068695,,,,
,0.0073588805249551505,1125,,,,,,,
25,,1169,,,,0.7055555582046509,0.6273878812789917,0.7419100403785706,0.09603530913591385
25,,1169,0.9055555462837219,0.9041709899902344,0.02895236760377884,,,,
,0.0073588805249551505,1170,,,,,,,
26,,1214,,,,0.7722222208976746,0.6578974723815918,0.7996022701263428,0.09061120450496674
26,,1214,0.9166666865348816,0.915273129940033,0.02721845917403698,,,,
,0.0073588805249551505,1215,,,,,,,
27,,1259,,,,0.7333333492279053,0.645151674747467,0.7655028104782104,0.10017593950033188
27,,1259,0.9111111164093018,0.9012749195098877,0.029271334409713745,,,,
,0.0073588805249551505,1260,,,,,,,
28,,1304,,,,0.7611111402511597,0.6694655418395996,0.7896825075149536,0.10056716948747635
28,,1304,0.9097222089767456,0.9084296822547913,0.03020539879798889,,,,
,0.0036794402624775752,1305,,,,,,,
29,,1349,,,,0.7722222208976746,0.6632938385009766,0.7986809015274048,0.0894375890493393
29,,1349,0.9083333611488342,0.9072502851486206,0.026287168264389038,,,,
,0.0036794402624775752,1350,,,,,,,
30,,1394,,,,0.7388888597488403,0.6428317427635193,0.7714829444885254,0.09463874250650406
30,,1394,0.9333333373069763,0.9270284175872803,0.025551682338118553,,,,
,0.0036794402624775752,1395,,,,,,,
31,,1439,,,,0.7722222208976746,0.6635360717773438,0.7974636554718018,0.09403669834136963
31,,1439,0.9305555820465088,0.9250860810279846,0.026834828779101372,,,,
,0.0036794402624775752,1440,,,,,,,
32,,1484,,,,0.7555555701255798,0.6468642950057983,0.7854135036468506,0.09386754781007767
32,,1484,0.9194444417953491,0.919458270072937,0.026025842875242233,,,,
,0.0036794402624775752,1485,,,,,,,
33,,1529,,,,0.7888888716697693,0.6622331142425537,0.8127184510231018,0.08925072103738785
33,,1529,0.9416666626930237,0.9407939314842224,0.02542206645011902,,,,
,0.0036794402624775752,1530,,,,,,,
34,,1574,,,,0.7888888716697693,0.6609097719192505,0.8092972040176392,0.09071013331413269
34,,1574,0.918055534362793,0.9145382046699524,0.026158101856708527,,,,
,0.0018397201312387876,1575,,,,,,,
35,,1619,,,,0.7555555701255798,0.6478960514068604,0.7836617231369019,0.09590572863817215
35,,1619,0.9444444179534912,0.9424059391021729,0.024248380213975906,,,,
,0.0018397201312387876,1620,,,,,,,
36,,1664,,,,0.7444444298744202,0.6352876424789429,0.7748769521713257,0.10253633558750153
36,,1664,0.9319444298744202,0.9328613877296448,0.023916540667414665,,,,
,0.0018397201312387876,1665,,,,,,,
37,,1709,,,,0.7388888597488403,0.6413410305976868,0.7703335285186768,0.09907019883394241
37,,1709,0.9402777552604675,0.9380698204040527,0.025261102244257927,,,,
,0.0018397201312387876,1710,,,,,,,
38,,1754,,,,0.7555555701255798,0.6515363454818726,0.7847028374671936,0.09286918491125107
38,,1754,0.9333333373069763,0.9317130446434021,0.024303095415234566,,,,
,0.0018397201312387876,1755,,,,,,,
39,,1799,,,,0.7611111402511597,0.6507335901260376,0.7886826992034912,0.09151629358530045
39,,1799,0.925000011920929,0.9249987602233887,0.025519076734781265,,,,
,0.0018397201312387876,1800,,,,,,,
40,,1844,,,,0.7611111402511597,0.655947744846344,0.7885099053382874,0.09248609840869904
40,,1844,0.9111111164093018,0.9128394722938538,0.025878889486193657,,,,
,0.0009198600656193938,1845,,,,,,,
41,,1889,,,,0.7444444298744202,0.6406859755516052,0.7746959924697876,0.0956350639462471
41,,1889,0.9430555701255798,0.9415214657783508,0.024993054568767548,,,,
,0.0009198600656193938,1890,,,,,,,
42,,1934,,,,0.7666666507720947,0.6545548439025879,0.7931500673294067,0.09853970259428024
42,,1934,0.9305555820465088,0.9276026487350464,0.024355512112379074,,,,
